Tsg_normal,Tsg_disease
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.12271880788878,-2.38724136337661
2.27154163542922,-0.883745604589407
3.07362160782761,-1.6053092917756
-1.19175600822936,-0.817371273532222
-1.66167080173198,-0.926740717807328
1.48928806620871,0.321787873783898
-1.24663979938988,-0.231674603476434
-1.58422135556718,0.241362002034807
1.87048758131715,-0.566531404406714
0.614533385732359,-0.287766020337283
1.42179651943386,-1.62584157613572
-0.272399242205771,-0.793656421895716
-0.802178026062072,0.990405530390294
-0.190947742388016,0.412702746874928
0.208057069552691,-1.03623594250754
0.49888911878894,0.745250325705869
0.693696251507763,-0.488566002492008
0.421249378645897,0.0899086086372595
1.14220769969025,0.735893297401493
2.03389773497768,-0.00173049732057289
0.193217262223369,0.922482670437005
0.237952453608674,1.81729849041606
0.439375145845503,0.70398564215338
0.848600637742494,-0.00561561198824269
0.423593005113157,0.229984007505586
-0.357971563828974,-0.638875432746549
0.142001453407303,0.0738507798042192
-0.640612861140001,-1.89497706035835
-0.523180624070608,-1.56264127402071
-0.687905644948453,0.195566431559236
0.981811856426658,0.712457718486499
0.0717355242252114,-0.28589186786185
-0.551640275665761,0.0761537409048857
0.45431031939536,0.511674776414672
0.134872935664629,0.341481708945317
-0.481481845085548,-0.226906758395717
-0.354678393087323,0.188553909651646
0.609180652111353,-0.93466595024793
0.767747915014672,-1.06028845039199
1.00649946792938,-0.0544692756204387
1.42280912872453,0.108808982767826
0.0209788319269597,-0.197385802069544
-0.16180388833449,0.30352073028498
0.609951723266988,0.384132529518389
0.840234602086472,0.0283308752327639
1.50896540453507,-0.00408497459471156
0.760980828590519,0.121365424458469
-1.22229775450246,0.508011375282734
-0.0393126742843128,-0.209635247520638
-0.551867508337063,0.148017298906099
-0.368821997213062,0.55759670297624
-0.488560040976287,-1.30325904838651
0.378803784066992,-0.244347960586228
-0.720920258942707,1.31275982653955
-0.307509463005175,0.470848643102219
-0.64282449927093,0.330631005614375
-1.95354239594119,1.14012863203055
-0.931487913448477,0.545142984791948
0.873497919498232,0.480625807546202
0.971996392704144,0.426585738372205
